Solvent_SMILES,Solute_SMILES
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CCOC(C)=O
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CCOC(C)=O
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CCOC(C)=O
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,ClCc1ccccc1
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,ClCc1ccccc1
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,Clc1ccccc1
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,Clc1ccccc1
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,Clc1ccccc1
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CCc1ccccc1
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,COc1ccccc1
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,COc1ccccc1
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,COc1ccccc1
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,c1ccccc1
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,c1ccccc1
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,c1ccccc1
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,C1CCCCC1
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,C1CCCCC1
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,C=C(C)C1CC=C(C)CC1
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,C=C(C)C1CC=C(C)CC1
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,C=C(C)C1CC=C(C)CC1
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,ClCCCl
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,ClCCCl
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CCO
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CCO
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CCO
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,ClC=C(Cl)Cl
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,ClC=C(Cl)Cl
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CCCCCCC
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CCCCCCC
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CCCCCCC
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CCCCCC
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CCCCCC
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,ClC(Cl)Cl
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,ClC(Cl)Cl
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CC(C)CC(C)(C)C
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CC(C)CC(C)(C)C
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CC(C)CC(C)(C)C
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,Cc1ccccc1
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,Cc1ccccc1
CCCCCCCCCCCCCCCC(=O)O,CCCCO
CCCCCCCCCCCCCCCC(=O)O,CCCCO
CCCCCCCCCCCCCCCC(=O)O,C=CCCCCC
CCCCCCCCCCCCCCCC(=O)O,C=CCCCCC
CCCCCCCCCCCCCCCC(=O)O,C=CCCCCC
CCCCCCCCCCCCCCCC(=O)O,C=CCCCCC
CCCCCCCCCCCCCCCC(=O)O,C=CCCCC
CCCCCCCCCCCCCCCC(=O)O,C=CCCCC
CCCCCCCCCCCCCCCC(=O)O,C=CCCCC
CCCCCCCCCCCCCCCC(=O)O,C=CCCCC
CCCCCCCCCCCCCCCC(=O)O,C=CCCCC
CCCCCCCCCCCCCCCC(=O)O,C=CCCCC
CCCCCCCCCCCCCCCC(=O)O,C=CCCCCCC
CCCCCCCCCCCCCCCC(=O)O,C=CCCCCCC
CCCCCCCCCCCCCCCC(=O)O,C=CCCCCCC
CCCCCCCCCCCCCCCC(=O)O,C=CCCCCCC
CCCCCCCCCCCCCCCC(=O)O,C=CCCC
CCCCCCCCCCCCCCCC(=O)O,C=CCCC
CCCCCCCCCCCCCCCC(=O)O,C=CCCC
CCCCCCCCCCCCCCCC(=O)O,CCCO
CCCCCCCCCCCCCCCC(=O)O,CCCO
CCCCCCCCCCCCCCCC(=O)O,CCCO
CCCCCCCCCCCCCCCC(=O)O,CCCO
CCCCCCCCCCCCCCCC(=O)O,CCCO
CCCCCCCCCCCCCCCC(=O)O,CCCO
CCCCCCCCCCCCCCCC(=O)O,CCC(C)O
CCCCCCCCCCCCCCCC(=O)O,CCC(C)O
CCCCCCCCCCCCCCCC(=O)O,CCC(C)O
CCCCCCCCCCCCCCCC(=O)O,CCC(C)=O
CCCCCCCCCCCCCCCC(=O)O,CCC(C)=O
CCCCCCCCCCCCCCCC(=O)O,CC(=O)CC(C)C
CCCCCCCCCCCCCCCC(=O)O,CC(=O)CC(C)C
CCCCCCCCCCCCCCCC(=O)O,CC(=O)CC(C)C
CCCCCCCCCCCCCCCC(=O)O,CC(C)O
CCCCCCCCCCCCCCCC(=O)O,CC(C)O
CCCCCCCCCCCCCCCC(=O)O,CC(C)=O
CCCCCCCCCCCCCCCC(=O)O,CC(C)=O
CCCCCCCCCCCCCCCC(=O)O,CC(C)=O
CCCCCCCCCCCCCCCC(=O)O,CC(C)=O
CCCCCCCCCCCCCCCC(=O)O,CCOC(C)=O
CCCCCCCCCCCCCCCC(=O)O,CCOC(C)=O
CCCCCCCCCCCCCCCC(=O)O,CCOC(C)=O
CCCCCCCCCCCCCCCC(=O)O,COC(C)=O
CCCCCCCCCCCCCCCC(=O)O,COC(C)=O
CCCCCCCCCCCCCCCC(=O)O,COC(C)=O
CCCCCCCCCCCCCCCC(=O)O,CC#N
CCCCCCCCCCCCCCCC(=O)O,CC#N
CCCCCCCCCCCCCCCC(=O)O,CC#N
CCCCCCCCCCCCCCCC(=O)O,CC#N
CCCCCCCCCCCCCCCC(=O)O,CCCOC(C)=O
CCCCCCCCCCCCCCCC(=O)O,CCCOC(C)=O
CCCCCCCCCCCCCCCC(=O)O,CCCOC(C)=O
CCCCCCCCCCCCCCCC(=O)O,ClCc1ccccc1
CCCCCCCCCCCCCCCC(=O)O,ClCc1ccccc1
CCCCCCCCCCCCCCCC(=O)O,Clc1ccccc1
CCCCCCCCCCCCCCCC(=O)O,Clc1ccccc1
CCCCCCCCCCCCCCCC(=O)O,CCc1ccccc1
CCCCCCCCCCCCCCCC(=O)O,CCc1ccccc1
CCCCCCCCCCCCCCCC(=O)O,CCc1ccccc1
CCCCCCCCCCCCCCCC(=O)O,CCc1ccccc1
CCCCCCCCCCCCCCCC(=O)O,CCc1ccccc1
CCCCCCCCCCCCCCCC(=O)O,CCc1ccccc1
CCCCCCCCCCCCCCCC(=O)O,CCc1ccccc1
CCCCCCCCCCCCCCCC(=O)O,COc1ccccc1
CCCCCCCCCCCCCCCC(=O)O,COc1ccccc1
CCCCCCCCCCCCCCCC(=O)O,COc1ccccc1
CCCCCCCCCCCCCCCC(=O)O,c1ccccc1
CCCCCCCCCCCCCCCC(=O)O,c1ccccc1
CCCCCCCCCCCCCCCC(=O)O,c1ccccc1
CCCCCCCCCCCCCCCC(=O)O,c1ccccc1
CCCCCCCCCCCCCCCC(=O)O,c1ccccc1
CCCCCCCCCCCCCCCC(=O)O,c1ccccc1
CCCCCCCCCCCCCCCC(=O)O,c1ccccc1
CCCCCCCCCCCCCCCC(=O)O,CCCCCl
CCCCCCCCCCCCCCCC(=O)O,CCCCCl
CCCCCCCCCCCCCCCC(=O)O,CCC1CCCCC1
CCCCCCCCCCCCCCCC(=O)O,CCC1CCCCC1
CCCCCCCCCCCCCCCC(=O)O,CCC1CCCCC1
CCCCCCCCCCCCCCCC(=O)O,CCC1CCCCC1
CCCCCCCCCCCCCCCC(=O)O,CC1CCCCC1
CCCCCCCCCCCCCCCC(=O)O,CC1CCCCC1
CCCCCCCCCCCCCCCC(=O)O,CC1CCCCC1
CCCCCCCCCCCCCCCC(=O)O,C1CCCCC1
CCCCCCCCCCCCCCCC(=O)O,C1CCCCC1
CCCCCCCCCCCCCCCC(=O)O,C1CCCCC1
CCCCCCCCCCCCCCCC(=O)O,C1CCCCC1
CCCCCCCCCCCCCCCC(=O)O,C1CCCCC1
CCCCCCCCCCCCCCCC(=O)O,C1CCCCC1
CCCCCCCCCCCCCCCC(=O)O,C1CCCCC1
CCCCCCCCCCCCCCCC(=O)O,C=C(C)C1CC=C(C)CC1
CCCCCCCCCCCCCCCC(=O)O,C=C(C)C1CC=C(C)CC1
CCCCCCCCCCCCCCCC(=O)O,ClCCCl
CCCCCCCCCCCCCCCC(=O)O,ClCCCl
CCCCCCCCCCCCCCCC(=O)O,ClCCCl
CCCCCCCCCCCCCCCC(=O)O,CCO
CCCCCCCCCCCCCCCC(=O)O,CCO
CCCCCCCCCCCCCCCC(=O)O,ClC=C(Cl)Cl
CCCCCCCCCCCCCCCC(=O)O,CCCCCCC
CCCCCCCCCCCCCCCC(=O)O,CCCCCCC
CCCCCCCCCCCCCCCC(=O)O,CCCCCCC
CCCCCCCCCCCCCCCC(=O)O,CCCCCCC
CCCCCCCCCCCCCCCC(=O)O,CCCCCCC
CCCCCCCCCCCCCCCC(=O)O,CCCCCCC
CCCCCCCCCCCCCCCC(=O)O,CCCCCCC
CCCCCCCCCCCCCCCC(=O)O,CCCCCC
CCCCCCCCCCCCCCCC(=O)O,CCCCCC
CCCCCCCCCCCCCCCC(=O)O,CCCCCC
CCCCCCCCCCCCCCCC(=O)O,CCCCCC
CCCCCCCCCCCCCCCC(=O)O,CCCCCC
CCCCCCCCCCCCCCCC(=O)O,C[N+](=O)[O-]
CCCCCCCCCCCCCCCC(=O)O,C[N+](=O)[O-]
CCCCCCCCCCCCCCCC(=O)O,C[N+](=O)[O-]
CCCCCCCCCCCCCCCC(=O)O,C[N+](=O)[O-]
CCCCCCCCCCCCCCCC(=O)O,ClC(Cl)(Cl)Cl
CCCCCCCCCCCCCCCC(=O)O,ClC(Cl)(Cl)Cl
CCCCCCCCCCCCCCCC(=O)O,ClC(Cl)Cl
CCCCCCCCCCCCCCCC(=O)O,ClC(Cl)Cl
CCCCCCCCCCCCCCCC(=O)O,ClC(Cl)Cl
CCCCCCCCCCCCCCCC(=O)O,ClC(Cl)Cl
CCCCCCCCCCCCCCCC(=O)O,ClC(Cl)Cl
CCCCCCCCCCCCCCCC(=O)O,CO
CCCCCCCCCCCCCCCC(=O)O,CO
CCCCCCCCCCCCCCCC(=O)O,CO
CCCCCCCCCCCCCCCC(=O)O,CO
CCCCCCCCCCCCCCCC(=O)O,CO
CCCCCCCCCCCCCCCC(=O)O,CO
CCCCCCCCCCCCCCCC(=O)O,CO
CCCCCCCCCCCCCCCC(=O)O,CCCCCCCC
CCCCCCCCCCCCCCCC(=O)O,CCCCCCCC
CCCCCCCCCCCCCCCC(=O)O,CCCCCCCC
CCCCCCCCCCCCCCCC(=O)O,CCCCCCl
CCCCCCCCCCCCCCCC(=O)O,CCCCCCl
CCCCCCCCCCCCCCCC(=O)O,CC(C)CC(C)(C)C
CCCCCCCCCCCCCCCC(=O)O,CC(C)CC(C)(C)C
CCCCCCCCCCCCCCCC(=O)O,CC(C)CC(C)(C)C
CCCCCCCCCCCCCCCC(=O)O,CCCCC
CCCCCCCCCCCCCCCC(=O)O,CCCCC
CCCCCCCCCCCCCCCC(=O)O,CCCCC
CCCCCCCCCCCCCCCC(=O)O,CCCCC
CCCCCCCCCCCCCCCC(=O)O,CCCCl
CCCCCCCCCCCCCCCC(=O)O,CCCCl
CCCCCCCCCCCCCCCC(=O)O,CCCCl
CCCCCCCCCCCCCCCC(=O)O,CCC#N
CCCCCCCCCCCCCCCC(=O)O,CCC#N
CCCCCCCCCCCCCCCC(=O)O,CCC#N
CCCCCCCCCCCCCCCC(=O)O,CCC#N
CCCCCCCCCCCCCCCC(=O)O,Cc1ccccc1
CCCCCCCCCCCCCCCC(=O)O,Cc1ccccc1
CCCCCCCCCCCCCCCC(=O)O,Cc1ccccc1
CCCCCCCCCCCCCCCC(=O)O,Cc1ccccc1
CCCCCCCCCCCCCCCC(=O)O,Cc1ccccc1
CCCCCCCCCCCCCCCC(=O)O,Cc1ccccc1
O=C1CCCCCO1,C=CCCCC
O=C1CCCCCO1,C=CCCCC
O=C1CCCCCO1,C=CCCCCCC
O=C1CCCCCO1,C=CCCC
O=C1CCCCCO1,C=CCCC
O=C1CCCCCO1,C=CCCC
O=C1CCCCCO1,CCCO
O=C1CCCCCO1,CCCO
O=C1CCCCCO1,CCC(C)=O
O=C1CCCCCO1,CCC(C)=O
O=C1CCCCCO1,CCCC(C)=O
O=C1CCCCCO1,CCCC(C)=O
O=C1CCCCCO1,CC(C)O
O=C1CCCCCO1,CC(C)O
O=C1CCCCCO1,CC(C)O
O=C1CCCCCO1,CC(C)=O
O=C1CCCCCO1,CC(C)=O
O=C1CCCCCO1,CC(C)=O
O=C1CCCCCO1,CC=O
O=C1CCCCCO1,CC=O
O=C1CCCCCO1,CC=O
O=C1CCCCCO1,C=COC(C)=O
O=C1CCCCCO1,C=COC(C)=O
O=C1CCCCCO1,C=COC(C)=O
O=C1CCCCCO1,c1ccccc1
O=C1CCCCCO1,C1CCCCC1
O=C1CCCCCO1,C1CCCCC1
O=C1CCCCCO1,C1CCCCC1
O=C1CCCCCO1,C1=CCCCC1
O=C1CCCCCO1,C1=CCCCC1
O=C1CCCCCO1,C1=CCCCC1
O=C1CCCCCO1,CCO
O=C1CCCCCO1,CCO
O=C1CCCCCO1,CCOCC
O=C1CCCCCO1,CCOCC
O=C1CCCCCO1,CC(C)OC(C)C
O=C1CCCCCO1,CC(C)OC(C)C
O=C1CCCCCO1,CC(C)OC(C)C
O=C1CCCCCO1,CCC(C)(C)OC
O=C1CCCCCO1,CCC(C)(C)OC
O=C1CCCCCO1,CCC(C)(C)OC
O=C1CCCCCO1,CCOC(C)(C)C
O=C1CCCCCO1,COC(C)(C)C
O=C1CCCCCO1,C1CCOC1
O=C1CCCCCO1,C1CCOC1
O=C1CCCCCO1,CCCCCCC
O=C1CCCCCO1,CCCCCC
O=C1CCCCCO1,CCCCCC
O=C1CCCCCO1,ClCCl
O=C1CCCCCO1,ClC(Cl)Cl
O=C1CCCCCO1,ClC(Cl)Cl
O=C1CCCCCO1,ClC(Cl)Cl
O=C1CCCCCO1,CO
O=C1CCCCCO1,CO
O=C1CCCCCO1,CO
O=C1CCCCCO1,CCCCCCCC
O=C1CCCCCO1,CCCCCCCC
O=C1CCCCCO1,CCCCC
O=C1CCCCCO1,CCCCC
O=C1CCCCCO1,CCCCC
O=C1CCCCCO1,Cc1ccccc1
O=C1CCCCCO1,Cc1ccccc1
O=C1CCCCCO1,Cc1ccccc1
CCCCCCCl,c1ccccc1
CCCCCCCl,Cc1ccccc1
CC(C)CCC(C)(C)C,O
CC(C)CCC(C)(C)C,O
CCC(C)CC(C)C,O
CCCCC(C)C,O
CCCC(C)CC,O
CCCC(C)CC,O
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C1COCCO1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCO
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCC(C)=O
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCC1CCCCC1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C1CCCCC1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCO
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCC
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC(C)CCC(C)C
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCC
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C[N+](=O)[O-]
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCCC
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCC
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC(C)C
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCC
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Cc1ccccc1
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCO
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCO
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCO
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCO
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,C=CCCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,C=CCCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,C=CCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,C=CCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,C=CCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,C=CCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,C=CCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,C=CCCCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,C=CCCCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,C=CCCCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,C=CCCCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,C=CCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,C=CCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,C=CCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,C=CCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCO
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCO
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCO
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCO
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCOC(C)=O
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCOC(C)=O
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCOC(C)=O
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCOC(C)=O
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCOC(C)=O
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCOC(C)=O
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCOC(C)=O
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,COC(C)=O
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,COC(C)=O
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,COC(C)=O
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,COC(C)=O
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCOC(C)=O
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCOC(C)=O
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCOC(C)=O
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCOC(C)=O
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,Clc1ccccc1
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,Clc1ccccc1
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,Clc1ccccc1
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCc1ccccc1
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCc1ccccc1
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCc1ccccc1
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCc1ccccc1
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,c1ccccc1
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,c1ccccc1
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,c1ccccc1
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,c1ccccc1
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,C1CCCCC1
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,C1CCCCC1
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCO
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCO
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCO
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCO
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCO
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,ClC(Cl)=C(Cl)Cl
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,ClC(Cl)=C(Cl)Cl
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,ClC(Cl)=C(Cl)Cl
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,ClC(Cl)=C(Cl)Cl
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,ClC(Cl)=C(Cl)Cl
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,ClCCl
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,ClCCl
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,ClCCl
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CO
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CO
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CO
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CO
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,Cc1ccccc1
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,Cc1ccccc1
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,Cc1ccccc1
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,Cc1ccccc1
CCCCOC(=O)CCCCC(=O)OCCCC,C=CCCCC
