ID,Type,Compound_1,Compound_2,Compound_3,T_K,P_kPa,x_1,x_2,y_1,y_2,SMILES_1,SMILES_2,SMILES_3,Coefficient A_1,Coefficient B_1,Coefficient C_1,Coefficient D_1,"T range, from_1","T range, to_1",P_vap_1,gamma_1,Coefficient A_2,Coefficient B_2,Coefficient C_2,Coefficient D_2,"T range, from_2","T range, to_2",P_vap_2,gamma_2,Coefficient A_3,Coefficient B_3,Coefficient C_3,Coefficient D_3,"T range, from_3","T range, to_3",P_vap_3,gamma_3,x_3,y_3,inchikey_1,inchikey_2,inchikey_3
3,Isobaric,Benzene,Heptane,Dimethylformamide,391.3,101.325,0.103,0.03,0.376,0.318,C1=CC=CC=C1,CCCCCCC,CN(C=O)C,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,287.23229294375545,1.2877571428419896,-14.12388,-8030.07,108.1461,1.204855e-05,182.56,540.26,173.68826573281447,6.183751075344427,-21.55018,-11442.22,159.1777,1.499984e-05,212.72,647.0,36.219818681836884,0.9873534989233883,0.867,0.306,UHOVQNZJYSORNB-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,ZMXDDKWLCZADIW-UHFFFAOYSA-N
3,Isobaric,Benzene,Heptane,Dimethylformamide,391.8,101.325,0.093,0.032,0.355,0.329,C1=CC=CC=C1,CCCCCCC,CN(C=O)C,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,290.7411424881379,1.3303181740858432,-14.12388,-8030.07,108.1461,1.204855e-05,182.56,540.26,175.93817118561017,5.921100857363031,-21.55018,-11442.22,159.1777,1.499984e-05,212.72,647.0,36.791892348400275,0.9945886896353422,0.875,0.316,UHOVQNZJYSORNB-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,ZMXDDKWLCZADIW-UHFFFAOYSA-N
3,Isobaric,Benzene,Heptane,Dimethylformamide,392.1,101.325,0.099,0.029,0.379,0.308,C1=CC=CC=C1,CCCCCCC,CN(C=O)C,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,292.86201674382374,1.324517128880757,-14.12388,-8030.07,108.1461,1.204855e-05,182.56,540.26,177.29886653507023,6.069646131085,-21.55018,-11442.22,159.1777,1.499984e-05,212.72,647.0,37.13852752006739,0.9793090869693756,0.872,0.313,UHOVQNZJYSORNB-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,ZMXDDKWLCZADIW-UHFFFAOYSA-N
3,Isobaric,Benzene,Heptane,Dimethylformamide,394.1,101.325,0.093,0.027,0.37,0.292,C1=CC=CC=C1,CCCCCCC,CN(C=O)C,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,307.3028013733248,1.3118037516755554,-14.12388,-8030.07,108.1461,1.204855e-05,182.56,540.26,186.57887348170948,5.873178943909394,-21.55018,-11442.22,159.1777,1.499984e-05,212.72,647.0,39.515461984708935,0.9848805862043635,0.88,0.338,UHOVQNZJYSORNB-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,ZMXDDKWLCZADIW-UHFFFAOYSA-N
3,Isobaric,Benzene,Heptane,Dimethylformamide,394.35,101.325,0.079,0.032,0.305,0.352,C1=CC=CC=C1,CCCCCCC,CN(C=O)C,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,309.1451515693724,1.2653973504365923,-14.12388,-8030.07,108.1461,1.204855e-05,182.56,540.26,187.76468907278155,5.936020268262299,-21.55018,-11442.22,159.1777,1.499984e-05,212.72,647.0,39.82077002367192,0.9817464005481427,0.889,0.3430000000000001,UHOVQNZJYSORNB-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,ZMXDDKWLCZADIW-UHFFFAOYSA-N
3,Isobaric,Benzene,Heptane,Dimethylformamide,395.35,101.325,0.09,0.033,0.316,0.317,C1=CC=CC=C1,CCCCCCC,CN(C=O)C,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,316.59838308723323,1.1237054651517564,-14.12388,-8030.07,108.1461,1.204855e-05,182.56,540.26,192.56615502955952,5.054543934575008,-21.55018,-11442.22,159.1777,1.499984e-05,212.72,647.0,41.06053725011172,1.0326626174355775,0.877,0.36699999999999994,UHOVQNZJYSORNB-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,ZMXDDKWLCZADIW-UHFFFAOYSA-N
3,Isobaric,Benzene,Heptane,Dimethylformamide,396.2,101.325,0.084,0.026,0.335,0.309,C1=CC=CC=C1,CCCCCCC,CN(C=O)C,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,323.03994428392406,1.2509095458635813,-14.12388,-8030.07,108.1461,1.204855e-05,182.56,540.26,196.7213072127451,6.121394123026324,-21.55018,-11442.22,159.1777,1.499984e-05,212.72,647.0,42.13792887288403,0.9618412932032182,0.89,0.35600000000000004,UHOVQNZJYSORNB-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,ZMXDDKWLCZADIW-UHFFFAOYSA-N
5,Isobaric,Benzene,Heptane,Acetonitrile,351.55,101.325,0.907,0.053,0.859,0.046,C1=CC=CC=C1,CCCCCCC,C(C)#N,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,96.13116525686969,0.9982476179192149,-14.12388,-8030.07,108.1461,1.204855e-05,182.56,540.26,54.276611217804174,1.6202642511576186,-3.88171,-4999.618,41.05901,3.515956e-06,229.32,545.5,91.46408521954524,2.6310532098185315,0.03999999999999997,0.09500000000000001,UHOVQNZJYSORNB-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N
5,Isobaric,Benzene,Heptane,Acetonitrile,350.45,101.325,0.881,0.051,0.807,0.044,C1=CC=CC=C1,CCCCCCC,C(C)#N,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,92.8770801616417,0.999322544204348,-14.12388,-8030.07,108.1461,1.204855e-05,182.56,540.26,52.31880002393145,1.6708649093411412,-3.88171,-4999.618,41.05901,3.515956e-06,229.32,545.5,88.30149886296682,2.5143509310855796,0.068,0.14899999999999997,UHOVQNZJYSORNB-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N
5,Isobaric,Benzene,Heptane,Acetonitrile,348.65,101.325,0.783,0.1,0.686,0.082,C1=CC=CC=C1,CCCCCCC,C(C)#N,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,87.73970311314453,1.0117723472292603,-14.12388,-8030.07,108.1461,1.204855e-05,182.56,540.26,49.2361071719344,1.6875115595523973,-3.88171,-4999.618,41.05901,3.515956e-06,229.32,545.5,83.31827915138624,2.4114510136831826,0.11699999999999997,0.23199999999999993,UHOVQNZJYSORNB-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N
5,Isobaric,Benzene,Heptane,Acetonitrile,347.75,101.325,0.679,0.189,0.587,0.14,C1=CC=CC=C1,CCCCCCC,C(C)#N,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,85.25641112357566,1.0274433660320461,-14.12388,-8030.07,108.1461,1.204855e-05,182.56,540.26,47.74975519700493,1.5718521539198043,-3.88171,-4999.618,41.05901,3.515956e-06,229.32,545.5,80.91382900804834,2.5898974909026795,0.13199999999999995,0.273,UHOVQNZJYSORNB-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N
5,Isobaric,Benzene,Heptane,Acetonitrile,349.45,101.325,0.654,0.259,0.589,0.177,C1=CC=CC=C1,CCCCCCC,C(C)#N,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,89.99459148127347,1.0139995190272395,-14.12388,-8030.07,108.1461,1.204855e-05,182.56,540.26,50.58789248348641,1.3688111299136303,-3.88171,-4999.618,41.05901,3.515956e-06,229.32,545.5,85.50402935176268,3.187327105061272,0.08699999999999997,0.23400000000000004,UHOVQNZJYSORNB-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N
5,Isobaric,Benzene,Heptane,Acetonitrile,346.55,101.325,0.609,0.208,0.498,0.15,C1=CC=CC=C1,CCCCCCC,C(C)#N,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,82.03192943688096,1.010056658675546,-14.12388,-8030.07,108.1461,1.204855e-05,182.56,540.26,45.8235829319307,1.5946137073149147,-3.88171,-4999.618,41.05901,3.515956e-06,229.32,545.5,77.79599369098518,2.5052493246618432,0.18300000000000002,0.352,UHOVQNZJYSORNB-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N
5,Isobaric,Benzene,Heptane,Acetonitrile,349.55,101.325,0.531,0.394,0.488,0.224,C1=CC=CC=C1,CCCCCCC,C(C)#N,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,90.27962992950269,1.0314594120956693,-14.12388,-8030.07,108.1461,1.204855e-05,182.56,540.26,50.7589127640726,1.134896084916386,-3.88171,-4999.618,41.05901,3.515956e-06,229.32,545.5,85.78049308163469,4.535856417026154,0.07499999999999996,0.28800000000000003,UHOVQNZJYSORNB-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N
5,Isobaric,Benzene,Heptane,Acetonitrile,346.25,101.325,0.508,0.319,0.41,0.196,C1=CC=CC=C1,CCCCCCC,C(C)#N,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,81.24105235525329,1.0066099442373158,-14.12388,-8030.07,108.1461,1.204855e-05,182.56,540.26,45.35182149488933,1.3727367677984044,-3.88171,-4999.618,41.05901,3.515956e-06,229.32,545.5,77.03201820112426,2.995680240327911,0.173,0.3940000000000001,UHOVQNZJYSORNB-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N
5,Isobaric,Benzene,Heptane,Acetonitrile,347.55,101.325,0.499,0.38,0.428,0.218,C1=CC=CC=C1,CCCCCCC,C(C)#N,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,84.71217071866539,1.0259212495060632,-14.12388,-8030.07,108.1461,1.204855e-05,182.56,540.26,47.42434251479106,1.225711302448724,-3.88171,-4999.618,41.05901,3.515956e-06,229.32,545.5,80.38724868127252,3.6876299987254844,0.121,0.3540000000000001,UHOVQNZJYSORNB-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N
5,Isobaric,Benzene,Heptane,Acetonitrile,346.45,101.325,0.478,0.363,0.395,0.214,C1=CC=CC=C1,CCCCCCC,C(C)#N,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,81.76763144713055,1.0240104618412469,-14.12388,-8030.07,108.1461,1.204855e-05,182.56,540.26,45.66589802856565,1.3080723274793638,-3.88171,-4999.618,41.05901,3.515956e-06,229.32,545.5,77.54065298856574,3.213414814234424,0.15900000000000003,0.391,UHOVQNZJYSORNB-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N
5,Isobaric,Benzene,Heptane,Acetonitrile,346.35,101.325,0.475,0.359,0.388,0.211,C1=CC=CC=C1,CCCCCCC,C(C)#N,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,81.50400615105539,1.0154902835376485,-14.12388,-8030.07,108.1461,1.204855e-05,182.56,540.26,45.50864449585807,1.3086114597448746,-3.88171,-4999.618,41.05901,3.515956e-06,229.32,545.5,77.28599494714298,3.16702939827182,0.16600000000000004,0.401,UHOVQNZJYSORNB-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N
5,Isobaric,Benzene,Heptane,Acetonitrile,344.85,101.325,0.447,0.303,0.339,0.208,C1=CC=CC=C1,CCCCCCC,C(C)#N,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,77.62954072516496,0.9898782245583798,-14.12388,-8030.07,108.1461,1.204855e-05,182.56,540.26,43.20103752085554,1.610064008531869,-3.88171,-4999.618,41.05901,3.515956e-06,229.32,545.5,73.54711897183314,2.4963710688696725,0.24999999999999994,0.45300000000000007,UHOVQNZJYSORNB-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,351.0,101.325,0.019,0.061,0.056,0.086,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,201.43192707761008,1.4825956818061594,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,172.55415146626103,0.8278655606393429,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,94.49311180300424,1.0000366617617538,0.9199999999999999,0.858,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,342.73,101.325,0.054,0.522,0.074,0.632,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,156.71086795347384,0.8860443413471619,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,134.5388773049324,0.9118331738134353,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,72.40354960525504,0.9703719365218817,0.42399999999999993,0.29400000000000004,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,342.42,101.325,0.059,0.535,0.08,0.643,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,155.20160805889148,0.8852345811799953,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,133.25322549075673,0.9138945198126693,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,71.66332541895017,0.9646580457176975,0.406,0.277,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,346.0,101.325,0.063,0.292,0.12,0.364,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,173.34602153083935,1.1133800377741239,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,148.69734078652104,0.8494385031180869,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,80.58659785639398,1.0058744525293104,0.645,0.516,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,336.13,101.325,0.067,0.883,0.046,0.929,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,126.97366264727751,0.5478806900585171,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,109.17190893915745,0.9764740775098003,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,57.894903778781085,0.8750770222122377,0.050000000000000044,0.02499999999999991,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,341.58,101.325,0.071,0.571,0.089,0.672,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,151.16951923651345,0.8402026335103631,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,129.8176029338437,0.9185783209043297,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,69.68766365147195,0.9706788839087473,0.3580000000000001,0.239,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,345.76,101.325,0.075,0.279,0.143,0.343,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,172.07983932141383,1.1226939818275319,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,147.62043393974852,0.8438398901030923,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,79.96224567882308,1.0082360712736695,0.646,0.514,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,345.56,101.325,0.075,0.296,0.141,0.364,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,171.03025089791973,1.1137854209995606,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,146.72764971446173,0.8492084832500649,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,79.44487660191777,1.0037031129378124,0.629,0.495,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,336.62,101.325,0.083,0.851,0.061,0.904,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,129.01447710894575,0.5772047661089487,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,110.91527636147337,0.9704297838179666,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,58.88509882606276,0.9125051263677619,0.06600000000000006,0.03500000000000003,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,340.07,101.325,0.092,0.65,0.099,0.74,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,144.12943217058915,0.7565041312347212,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,123.81570283982,0.9316638579667823,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,66.2449664255046,0.9544867372160267,0.258,0.16100000000000003,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,342.56,101.325,0.095,0.487,0.132,0.569,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,155.88178418730158,0.903174298309709,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,133.83265149354554,0.884581465253181,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,71.9968739620366,1.0066949239772018,0.41800000000000004,0.29900000000000004,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,345.32,101.325,0.096,0.261,0.182,0.312,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,169.77739561806592,1.1314539948070639,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,145.661854288199,0.83154329266868,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,78.82752879746822,1.0115287814905032,0.643,0.506,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,344.98,101.325,0.101,0.278,0.189,0.329,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,168.01488319752812,1.128520073390863,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,144.16229045600153,0.8317944928682528,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,77.9594492045259,1.0087958532877872,0.621,0.48199999999999993,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,339.41,101.325,0.106,0.68,0.107,0.761,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,141.13482905076748,0.7247034407759387,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,121.26143164007996,0.9351249944401574,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,64.78330145112983,0.9647475709064899,0.21399999999999997,0.132,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,340.5,101.325,0.11,0.611,0.124,0.694,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,146.10729663702307,0.781760471379264,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,125.50231823081569,0.9170291154096643,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,67.21126923815636,0.9834260322290274,0.279,0.18200000000000005,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,343.28,101.325,0.111,0.408,0.172,0.475,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,159.417026826648,0.9848892005672681,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,136.843634797308,0.8620361084861019,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,73.7317472450049,1.008536721489567,0.48100000000000004,0.3530000000000001,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,337.44,101.325,0.118,0.792,0.099,0.846,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,132.48773867123907,0.6416439625259671,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,113.88144795067794,0.9504052211748192,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,60.57230848679887,1.0222630584870056,0.08999999999999997,0.05500000000000005,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,341.94,101.325,0.124,0.495,0.166,0.564,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,152.88731495106768,0.8872204872453279,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,131.28144945177212,0.8794014035585626,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,70.5290164483987,1.0180932859424057,0.381,0.27,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,345.11,101.325,0.13,0.151,0.264,0.169,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,168.6870774035883,1.219818942119601,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,144.7342288165856,0.783529077733938,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,78.29046505244558,1.0206149088759138,0.719,0.567,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,340.6,101.325,0.145,0.574,0.17,0.642,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,146.57032081112678,0.810497152007248,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,125.89711213319207,0.9001688491209396,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,67.4375864909433,1.0052315776184961,0.281,0.18799999999999994,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,340.74,101.325,0.164,0.544,0.199,0.6,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,147.22049944063158,0.835136670993694,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,126.45145120537087,0.8837819862136598,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,67.7554464968947,1.0294034201274282,0.2919999999999999,0.20099999999999996,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,342.1,101.325,0.164,0.422,0.236,0.466,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,153.6557021209491,0.9489341711945757,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,131.93616362754364,0.8480593104025146,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,70.90552636665181,1.028614045014092,0.414,0.298,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
6,Isobaric,Acetone,Chloroform,Benzene,342.89,101.325,0.167,0.325,0.268,0.355,CC(=O)C,C(Cl)(Cl)Cl,C1=CC=CC=C1,-7.858812,-5784.592,66.96925,7.104956e-06,178.45,508.2,157.49435220720122,1.0324521923658032,-10.07089,-6351.14,81.14393,9.127608e-06,209.63,536.4,135.20620933101947,0.81858723405305,-8.433613,-6281.04,71.10718,6.198413e-06,278.68,562.16,72.78796348415874,1.0330817315790959,0.508,0.377,CSCPPACGZOOCGX-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N
