Compound_1,Compound_2,N_points,p_res_avg,y_1_res_avg,y_2_res_avg,is_consistent
"N,N-DIMETHYLFORMAMIDE",BENZALDEHYDE,13,0.012527450459920764,0.021885254890114024,0.009706919235703782,False
N-BUTANOL,"1,2-DICHLOROETHANE",14,0.03207319493548515,0.005425621495244527,0.037153578616671214,False
N-BUTANOL,BENZENE,8,0.0764675444928909,0.0023660464956907264,0.07879282422801215,False
N-BUTANOL,FURFURAL,16,0.012459268685711563,0.016245523672910534,0.004171874590495147,False
N-BUTANOL,FURFURAL,12,0.018920355980203984,0.0233914597486324,0.004856991564062026,False
N-BUTANOL,METHYL PROPIONATE,20,0.016166630441133794,0.0031506054979256676,0.019272890083220525,False
N-BUTANOL,N-DECANE,12,0.012814253411094037,0.018447903345653827,0.006243030268507074,False
N-BUTANOL,N-DECANE,12,0.01713659541320377,0.02171941337012297,0.0050337755747286855,False
N-BUTANOL,N-DECANE,12,0.03315412670145948,0.038996218484205016,0.006491010979756312,False
N-BUTANOL,N-HEPTANE,19,6200748889890510.0,18.75496713321285,6200748889890493.0,False
N-BUTANOL,N-HEXANE,14,0.008728769693714245,0.0006190550862324407,0.009315580496661044,True
N-BUTANOL,N-HEXANE,24,0.01741011573400129,0.0023915273827318172,0.019653411177074715,False
N-BUTANOL,N-NONANE,15,0.015069647535068943,0.01917577728361167,0.009638034511310142,False
N-BUTYL ACETATE,1-DECENE,33,0.015689351315696175,0.01954000929194035,0.0043543596621946085,False
N-BUTYL ACETATE,"N,N-DIMETHYLFORMAMIDE",17,0.013293527831456627,0.022431371955621712,0.011456025085927336,False
N-BUTYL ACETATE,"N,N-DIMETHYLFORMAMIDE",16,0.009388378986518373,0.01483545681798829,0.005532313397302611,False
N-BUTYLAMINE,1-HEXENE,7,0.0021383529187580437,0.004695654408565925,0.006692466102268281,True
N-BUTYLAMINE,N-HEXANE,7,0.0032548400354069852,0.010700693883938153,0.011700571659384037,False
N-BUTYRALDEHYDE,N-HEPTANE,17,0.005470776019215574,0.009767638872796799,0.004671348888537883,True
N-BUTYRALDEHYDE,N-HEPTANE,20,0.011535289466491966,0.019668221047439798,0.008506640775680929,False
N-DECANE,N-BUTANOL,19,0.06781662109282675,0.010554164828567105,0.07497886810006492,False
N-DECANE,PHENOL,15,0.03566249321896711,0.041008152177199775,0.022349055591486266,False
N-HEPTANE,"1,2-DICHLOROETHANE",16,0.0042349050088703235,0.006079941000128521,0.008173323469367685,True
N-HEPTANE,"1,4-DIOXANE",12,0.006841348781311824,0.01278512821302701,0.00815430398997757,False
N-HEPTANE,2-METHYL-1-BUTANOL,19,0.03899837225252737,0.044228978882000655,0.005319385995447272,False
N-HEPTANE,2-METHYL-1-BUTANOL,19,0.02355614863172236,0.02833594690406217,0.005024120791081518,False
N-HEPTANE,2-METHYL-1-BUTANOL,19,0.01942426878893845,0.024717417529116176,0.005728348821601221,False
N-HEPTANE,2-PENTANOL,23,0.020665402808332723,0.023939134924369724,0.003388427612355043,False
N-HEPTANE,2-PENTANOL,24,0.021514271868910122,0.025427623759539258,0.004140389908567215,False
N-HEPTANE,2-PENTANOL,23,0.01882362584650611,0.02386053925131348,0.005241842324532331,False
N-HEPTANE,3-METHYL-1-BUTANOL,23,0.03063692034453874,0.03536666412115246,0.0054183566512179485,False
N-HEPTANE,3-METHYL-1-BUTANOL,24,0.03459616102966922,0.04193249994527376,0.007978334492958475,False
N-HEPTANE,3-METHYL-1-BUTANOL,24,0.03633462930905513,0.044567639937313185,0.00887775670152541,False
N-HEPTANE,3-METHYLPYRIDINE,14,1.0099059771279737e+20,1.0099059771279737e+20,19.36139826154707,False
N-HEPTANE,3-PENTANOL,21,0.008751370725444857,0.011470634344759308,0.003092463600829462,False
N-HEPTANE,3-PENTANOL,22,0.01353293600216277,0.017795873572804398,0.004587326906846364,False
N-HEPTANE,3-PENTANOL,22,0.011295958711127745,0.016772371977104194,0.0063458918544764065,False
N-HEPTANE,CHLOROBENZENE,16,0.014605006381794367,0.01951830051596992,0.004913294134175525,False
N-HEPTANE,CHLOROBENZENE,17,0.013952915695925511,0.018682118855136563,0.004857566247290397,False
N-HEPTANE,CHLOROBENZENE,10,0.019878470387722513,0.024876021072250835,0.005143773767073699,False
N-HEPTANE,CYCLOHEXANE,17,0.0021424107897201326,0.00246305103932705,0.004572390599680078,True
N-HEPTANE,ETHYL N-BUTYRATE,20,0.019015319301898592,0.031159723081673696,0.01574732087626652,False
N-HEPTANE,ETHYL N-BUTYRATE,17,0.017246830872679808,0.03788165649802424,0.020844342972183398,False
N-HEPTANE,ISOPROPANOL,22,0.06436455024352906,0.03487623889669903,0.07496089970086806,False
N-HEPTANE,METHYL METHACRYLATE,16,3.2807389175280726,0.16024566027803777,3.2509503615770616,False
N-HEPTANE,METHYL N-PROPYL KETONE,10,0.012495437137979338,0.03364226277513598,0.02935916851601007,False
N-HEPTANE,N-BUTYL ACETATE,16,0.0705160266060711,0.08643415195540474,0.017388156453535773,False
N-HEPTANE,N-BUTYL ACETATE,16,0.015521837520089099,0.026217487413995547,0.013365734962837215,False
N-HEPTANE,N-PENTANOL,27,0.07018929719870885,0.0744575211825051,0.013649947982381436,False
N-HEPTANE,N-PENTANOL,18,0.022648094461780184,0.025524666261975977,0.0031525161160307225,False
N-HEPTANE,N-PENTANOL,18,0.011545359149572748,0.013351803974703326,0.002023572222663015,False
N-HEPTANE,N-PROPANOL,24,0.00510683299908492,0.00405115028301697,0.0044298368411744725,True
N-HEPTANE,N-PROPANOL,21,0.16587739471590232,0.181536165919174,0.032358824744728454,False
N-HEPTANE,N-VALERIC ACID,14,0.30586742004646084,0.3113568584714573,0.006402618849485911,False
N-HEPTANE,N-VALERIC ACID,11,0.5732689227883365,0.5818292669321051,0.011555230689725375,False
N-HEPTANE,O-XYLENE,10,0.026088187409542014,0.033411667530978864,0.00745749065159886,False
N-HEPTANE,O-XYLENE,9,0.01358358238819931,0.01658260790722631,0.004015998623562813,False
N-HEPTANE,O-XYLENE,9,0.017695940169464446,0.022309978301280453,0.00473397319381017,False
N-HEPTANE,PYRIDINE,11,2.054790252146562,1.3622803446633627,1.1938120795699805,False
N-HEPTANE,TERT-BUTANOL,20,0.036616640481856096,0.03555203013730453,0.04083048027059488,False
N-HEXANE,"1,2-DICHLOROETHANE",15,0.011052846493741192,0.018440233177771274,0.008615453826185443,False
N-HEXANE,"1,4-DIOXANE",11,141.44011791941986,2.1305536760806305,139.85908710803108,False
N-HEXANE,"2,4-DIMETHYLPENTANE",26,0.2422179005497384,0.14781765339907232,0.09919889618682302,False
N-HEXANE,"2,4-DIMETHYLPENTANE",13,0.0009710413772698347,0.002409354820558015,0.0015424752919916173,True
N-HEXANE,"2,4-DIMETHYLPENTANE",13,0.0009080954544678718,0.002547914649169145,0.0017120765578005918,True
N-HEXANE,2-METHYLPENTANE,11,0.0011314662871993746,0.0023485378838652817,0.0034800041710646434,True
N-HEXANE,2-METHYLPENTANE,11,0.0007915708405306958,0.002004819312799448,0.0026333614919220693,True
N-HEXANE,2-METHYLPENTANE,11,0.0006362085827209602,0.001711979005471715,0.002218389669220593,True
N-HEXANE,2-METHYLPENTANE,11,0.0007099450209826437,0.0019882572395067814,0.0026826140858822833,True
N-HEXANE,2-METHYLPYRIDINE,13,2.9997780954916583e+38,2.9997780954916583e+38,14.483672243015494,False
N-HEXANE,3-METHYLPENTANE,22,0.2348884745128175,0.10093277441906906,0.14303279932671908,False
N-HEXANE,3-METHYLPENTANE,11,0.0004352647012439093,0.0013699639948716376,0.0017148279164001384,True
N-HEXANE,3-METHYLPENTANE,11,0.13498120484375375,0.15189343920612164,0.21629909492366736,False
N-HEXANE,3-METHYLPYRIDINE,10,9.442868416224417e+35,9.442868416224417e+35,4687231.237298029,False
N-HEXANE,BENZENE,51,0.0022270430061904324,0.0046056663595068215,0.002650601542111102,True
N-HEXANE,BENZENE,8,0.0022237905451922917,0.0038725537542702686,0.0028801593668367695,True
N-HEXANE,BENZENE,8,0.003897991743913858,0.010599669024469474,0.006758340179368976,False
N-HEXANE,BENZENE,8,0.0045094548169616906,0.009463496756444785,0.0049540419394831225,True
N-HEXANE,BENZENE,8,0.0018533155397319119,0.009384615521234499,0.007786283584913366,True
N-HEXANE,ETHANOL,8,0.019026750848769265,0.026547810447540635,0.01333946278228755,False
N-HEXANE,ETHYLBENZENE,25,0.01997219170618277,0.02196754785985322,0.001995356153670439,False
N-HEXANE,ISOPROPANOL,9,3.012512205877554,3.0683252524753732,0.05802768493765336,False
N-HEXANE,ISOPROPANOL,10,0.07392814017042149,0.08775331436307116,0.013894294784599876,False
N-HEXANE,ISOPROPANOL,11,0.02422787444790734,0.030617151357645454,0.007250104958043765,False
N-HEXANE,N-PROPANOL,12,0.4019781659547168,0.43380433490586506,0.03208889326514084,False
N-HEXANE,N-PROPANOL,10,8.303495644307706,0.9005323191623968,7.586639866057827,False
N-HEXANE,PYRIDINE,13,1.5780171386881393e+28,1.5780171386881393e+28,45.019000806698735,False
N-HEXANE,SEC-BUTANOL,13,0.1896978046707135,0.20478229664010134,0.015291519934755386,False
N-HEXANE,SEC-BUTANOL,16,0.10974374039865073,0.12420224657500617,0.016750910022684612,False
N-HEXANE,SEC-BUTANOL,13,0.07400067672234206,0.08662388260785403,0.01526567522440661,False
N-HEXANE,TERT-BUTANOL,11,0.1428675913938515,0.1502300405637578,0.007362449169906322,False
N-HEXANE,TERT-BUTANOL,10,0.11422159024280391,0.1243149300283978,0.010442383430481891,False
N-HEXANE,TERT-BUTANOL,11,1605.2072358587088,1604.9347946774667,0.5699721218054136,False
N-HEXANE,TOLUENE,9,0.45501063881561915,0.4904248438770844,0.03620159807924234,False
N-HEXANE,TOLUENE,9,0.13333901537500698,0.1543879198519991,0.02104890447699213,False
N-HEXANE,TOLUENE,9,0.15610487269038076,0.1752301547535434,0.019245225304959052,False
N-HEXANE,TOLUENE,9,0.1303806511225595,0.1483487309610741,0.018123411601881738,False
N-HEXANE,TOLUENE,9,0.14026075606115318,0.15827253844323388,0.01801178238208069,False
N-HEXYLAMINE,1-HEXENE,7,0.0670912185567605,0.004791988269462053,0.07188320682622255,False
N-HEXYLAMINE,N-HEXANE,7,0.04248440000047145,0.003607987400550828,0.04609238740102227,False
N-METHYLFORMAMIDE,METHANOL,25,0.062473031258497125,0.0001996023113799824,0.0626708525226337,False
N-METHYLFORMAMIDE,WATER,21,0.03581705179182749,0.0006554398055067829,0.03647083555854888,False
N-NONANE,"1,4-DIOXANE",7,0.15484001557701638,0.01826842224365281,0.17310843782066915,False
N-NONANE,2-METHYLPYRIDINE,14,2889410887.775314,1.042282621755675,2889410887.0813484,False
N-NONANE,PYRIDINE,12,3.7065562351685364e+25,1.4596237991467527,3.7065562351685364e+25,False
N-OCTANE,"1,2-DICHLOROETHANE",15,0.014450291253395179,0.0043420181799170175,0.01866784287938815,False
N-OCTANE,"1,4-DIOXANE",8,0.012076827401125473,0.005325227347436716,0.01654763088923019,False
N-OCTANE,"2,4-DIMETHYLPENTANE",13,0.017472981331951794,0.002145583003316723,0.0193129986536393,False
N-OCTANE,"2,4-DIMETHYLPENTANE",13,0.012295923073933752,0.0016298291865722242,0.013925752260505981,False
N-OCTANE,"2,4-DIMETHYLPENTANE",13,0.011116131781661235,0.0017623269814765188,0.012851619693552427,False
N-OCTANE,"2,4-DIMETHYLPENTANE",13,0.010119204328529939,0.001983021670132066,0.012102225998661982,False
N-OCTANE,2-METHYLPENTANE,12,0.036005582637863916,0.0019431284278351444,0.037909239405771414,False
N-OCTANE,2-METHYLPENTANE,12,0.021532187935783154,0.0013269296266865797,0.022859117562469746,False
N-OCTANE,2-METHYLPENTANE,12,0.01882339903081752,0.001347062035557265,0.020170461066374778,False
N-OCTANE,2-METHYLPENTANE,12,0.02364988425907151,0.002017153013455995,0.025667037272527487,False
N-OCTANE,3-METHYLPENTANE,12,0.012804905535803749,0.0008500121145730696,0.013654917650376797,False
N-OCTANE,3-METHYLPENTANE,12,0.01700994210469416,0.0014234285202709216,0.018433370624965056,False
N-OCTANE,3-METHYLPENTANE,12,0.01851890542043907,0.0018340904553066086,0.0203529958757457,False
N-OCTANE,3-METHYLPYRIDINE,13,5573.460861675425,5572.227922969371,1.6762305730622202,False
N-OCTANE,BENZYL CHLORIDE,14,11454.97740559831,11455.04211335407,0.2315277728914397,False
N-OCTANE,BENZYL CHLORIDE,16,3058.268575558102,3058.354045276695,0.16636687531193745,False
N-OCTANE,N-HEPTANE,11,0.0038037289473931827,0.001915126392907641,0.00571885534030081,True
N-OCTANE,N-PROPANOL,37,0.02894504077017041,0.006444994709569882,0.030336579676404664,False
N-OCTANE,PHENOL,12,0.0889143941300262,0.09248546827979354,0.0038431118385440326,False
N-PENTANE,BENZENE,12,0.024954107600261382,0.029256659915769714,0.004302552315508318,False
N-PENTANE,BENZENE,14,0.018189379199430304,0.022416566835870323,0.004227187636440006,False
N-PENTANE,BENZENE,14,0.03383110706587906,0.051293849425340335,0.017509354076724583,False
N-PENTANE,BENZENE,13,0.04634792638174108,0.05815580258036319,0.01198079202794051,False
N-PENTANE,DICHLOROMETHANE,12,0.009813585065236385,0.01971817708474535,0.012717528150954468,False
N-PENTANE,DICHLOROMETHANE,19,0.0017200718326415186,0.0029866879175527205,0.002179434996000973,True
N-PENTANE,DICHLOROMETHANE,19,0.0025454389061501806,0.006053861509273661,0.005422396787232888,True
N-PENTANE,METHYL ACETATE,17,0.007658397706092633,0.010181067270159203,0.003116811046452366,False
N-PENTANE,N-DECANE,7,0.7180014603540554,0.7282702459847786,0.010268785630723082,False
N-PENTANE,N-DECANE,10,0.7704092000661305,0.780111789708417,0.009720017209491701,False
N-PENTANE,N-HEXANE,10,0.0241597600676826,0.0336361192645028,0.010984070846080251,False
N-PENTANE,N-HEXANE,12,0.02556888468748342,0.03664724924020469,0.012547577489434117,False
N-PENTANE,N-HEXANE,10,0.04182760713254028,0.05654385496317238,0.015685851981693155,False
N-PENTANE,N-OCTANE,12,0.11723252659767447,0.12095888707913625,0.0038549063263335365,False
N-PENTANE,N-OCTANE,11,0.2918275039990709,0.30297643619101405,0.011148932191943078,False
N-PENTANE,N-OCTANE,11,0.1892341995202729,0.1959772393486328,0.007090716157682724,False
N-PENTANE,N-PROPANOL,8,1.7052263145805233,0.6173483710535619,1.3146802772677681,False
N-PENTANE,N-PROPANOL,8,0.15719394509912274,0.16432572813388138,0.007158397791084945,False
N-PENTANE,N-PROPIONALDEHYDE,24,0.007441207224586243,0.010431731393023162,0.005603173717131788,False
N-PENTANOL,CARBON DISULFIDE,15,0.3577258084716068,0.0024083421870898744,0.36009331572313835,False
N-PENTANOL,N-HEXANE,13,0.0871692635548243,0.0020112934648323856,0.08918055701965667,False
N-PENTANOL,N-PENTANE,13,0.14773791544804635,0.0006487885517868521,0.14837718397110786,False
N-PROPANOL,"1,2-DICHLOROETHANE",17,0.01358956836173271,0.007491000331508901,0.01944507592189841,False
N-PROPANOL,"2,2,4-TRIMETHYLPENTANE",20,0.021679704507182464,0.021010413381186213,0.022909615080415818,False
N-PROPANOL,ACETONITRILE,10,0.016419748633824706,0.0041466141298834155,0.0194549124231946,False
N-PROPANOL,CARBON DISULFIDE,15,0.07527333679788485,0.006955501998252979,0.07814895887410764,False
N-PROPANOL,CHLOROFORM,9,0.04514623466231923,0.00795967893118044,0.052931208414952184,False
N-PROPANOL,DI-N-PROPYL ETHER,13,0.006600545648110913,0.0018820137312566766,0.008011146272868723,True
N-PROPANOL,DI-N-PROPYL ETHER,13,0.006616002399831983,0.004202164887018305,0.010325855496154689,False
N-PROPANOL,DI-N-PROPYL ETHER,13,0.00603919200507363,0.00228084891833914,0.00801051245004032,True
N-PROPANOL,DI-N-PROPYL ETHER,13,0.005959826575910659,0.0014335443382307578,0.007006375128358162,True
N-PROPANOL,DI-N-PROPYL ETHER,13,0.004651640513089311,0.001636185648280925,0.005811293947304969,True
N-PROPANOL,DI-N-PROPYL ETHER,13,0.0035822509776242983,0.0021241080481701107,0.005473499017699843,True
N-PROPANOL,DI-N-PROPYL ETHER,13,0.0035683027632893672,0.002164243081219558,0.005274273421075406,True
N-PROPANOL,DI-N-PROPYL ETHER,13,0.0042503718031894795,0.002747465929808866,0.006113560864242465,True
N-PROPANOL,METHYL N-BUTYRATE,25,0.0014506924351964689,0.0024468060262509196,0.0027848551829063608,True
N-PROPANOL,METHYL N-BUTYRATE,23,0.0012243629977264428,0.003069499629943183,0.0032062493624003575,True
N-PROPANOL,METHYL PROPIONATE,21,0.007548820609768176,0.0025086076584885032,0.009985941541148053,True
N-PROPANOL,METHYL PROPIONATE,19,0.007738976070244776,0.004235751741878691,0.011866748903392255,False
N-PROPANOL,N-HEPTANE,19,0.03634947037281867,0.010261760201494535,0.038232535315623324,False
N-PROPANOL,N-HEPTANE,19,19997760.94779788,2.6127189615968094,19997759.11755686,False
N-PROPANOL,N-HEPTANE,19,0.020006681003062843,0.008070796124513774,0.02073183563478567,False
N-PROPANOL,N-HEPTANE,19,0.012638131201623359,0.005362092929769392,0.014186038190127169,False
N-PROPANOL,N-HEXANE,13,384.13190440690556,0.26337163656867335,384.1703873422017,False
N-PROPANOL,N-NONANE,17,0.010224494418324952,0.012216602370874963,0.002757970534723362,False
N-PROPANOL,N-OCTANE,23,0.016095931945604512,0.019271696746994544,0.008098099265891844,False
N-PROPIONALDEHYDE,BENZENE,13,0.012769628652985808,0.01790514961282495,0.00517305700280328,False
N-PROPIONALDEHYDE,CYCLOHEXANE,16,0.018923358520054816,0.023158471376376295,0.004983467112892829,False
N-PROPIONALDEHYDE,METHANOL,15,0.010224713949529639,0.01666459150843584,0.007658106169897274,False
N-PROPIONALDEHYDE,METHYL ETHYL KETONE,13,0.011677235042719652,0.016923940175267656,0.005586181395492878,False
N-PROPIONALDEHYDE,TOLUENE,7,0.07955670511969151,0.09886821670398341,0.01934183986585051,False
N-PROPYL FORMATE,BENZENE,9,4.5322084752095815e-05,0.00016094842367134828,0.00020423597677496507,True
N-PROPYL FORMATE,BENZENE,9,0.00022042786463988644,0.0009149412374906268,0.0010757436795653648,True
N-PROPYL FORMATE,BENZENE,9,0.00033186168446941596,0.00150046624568646,0.0017312395320589048,True
N-PROPYL FORMATE,BENZENE,9,0.00039679172578726944,0.0018916541337865007,0.002142230315663544,True
N-PROPYL FORMATE,BENZENE,9,0.0004334966571035672,0.0021507303268569833,0.002387658444995797,True
N-PROPYL FORMATE,BENZENE,9,0.00045251334745560236,0.0023224888391345402,0.0025334750434114917,True
NITROMETHANE,CHLOROBENZENE,9,0.001107046227326927,0.0017907558498103536,0.0008663930842128844,True
NITROMETHANE,CHLOROBENZENE,9,0.02254946570773996,0.028779764323222625,0.006717845325061761,False
NITROMETHANE,CHLOROBENZENE,9,0.00998983078534808,0.015084575568262124,0.005098480014237183,False
O-XYLENE,METHYLCYCLOHEXANE,29,0.008624374491808997,0.002365796966970971,0.010990171458779981,False
P-XYLENE,METHYLCYCLOHEXANE,24,0.007283286340164439,0.0026279114239663604,0.009888416395731639,True
P-XYLENE,N-DECANE,22,0.014195885073919058,0.016852928390897578,0.002857785798018421,False
P-XYLENE,N-HEPTANE,12,0.005245083031069113,0.0012540751404560917,0.00648793218142836,True
P-XYLENE,N-HEXANE,14,0.010207815836589798,0.0009942932339995628,0.011033480123667014,False
P-XYLENE,N-OCTANE,13,0.0011094916646313,0.0015326299560292612,0.0018620028056321096,True
PERFLUOROMETHYLCYCLOHEXANE,1-HEXENE,50,0.020533256905853916,0.012909489975476975,0.022321387714156635,False
PERFLUOROMETHYLCYCLOHEXANE,N-HEXANE,45,0.031357537622385176,0.011654566984551034,0.037828236665850404,False
PROPIONIC ACID,CYCLOHEXANE,16,4924.0514188014,0.023265462507463704,4924.074469754775,False
PROPIONIC ACID,CYCLOHEXANE,16,91.98794309163242,0.018731446969415713,92.00638820423093,False
PROPIONIC ACID,N-HEPTANE,14,0.3871991935551356,0.010751789816816005,0.3979509833719516,False
PROPIONIC ACID,N-HEPTANE,14,0.2089490116954869,0.009703496926403246,0.21856240475523345,False
PROPYLENE,PROPANE,15,0.002167454526998234,0.006717711754080374,0.006111998080584494,True
PYRIDINE,"1,4-DIOXANE",19,0.012017060405723982,0.018961686851596705,0.030978747257320662,False
PYRIDINE,"1,4-DIOXANE",17,0.015473913221944035,0.024801208886207213,0.040275122108151235,False
PYRIDINE,"1,4-DIOXANE",23,0.004599256453924768,0.004982127357338528,0.008445285149766866,True
PYRIDINE,"1,4-DIOXANE",19,0.0028383398661619053,0.0019194718689949167,0.0034636287760722168,True
PYRIDINE,N-DECANE,16,0.031484170885637,0.03517096605574958,0.003942742835765875,False
PYRIDINE,N-OCTANE,14,34.17052376817633,34.191538453974395,0.1478662432852383,False
PYRIDINE,TETRACHLOROETHYLENE,16,0.0016371181032850167,0.003277863824389894,0.0037361925801681897,True
PYRIDINE,TETRACHLOROETHYLENE,17,0.0018775998954729946,0.004280692271051965,0.0037540004859981527,True
PYRIDINE,TETRACHLOROETHYLENE,22,0.002597674221333838,0.006357572119759861,0.005589948764432697,True
PYRIDINE,TETRACHLOROETHYLENE,19,0.0017050853768118845,0.005354148474591898,0.005045854315074225,True
PYRROLIDINE,CYCLOHEXANE,13,0.002560757599639465,0.004096083579101415,0.0042854354699041666,True
PYRROLIDINE,CYCLOHEXANE,18,0.002789282003484143,0.0038622299476684403,0.005927750916262355,True
PYRROLIDINE,ETHANOL,15,0.04663811625132964,0.07029039155242642,0.0969221570249252,False
PYRROLIDINE,ETHANOL,15,0.36750329367099066,0.382186856893061,0.3292486008299573,False
PYRROLIDINE,TETRAHYDROFURAN,16,0.007594604255959446,0.005335397100411024,0.012547863776166004,False
PYRROLIDINE,TETRAHYDROFURAN,15,0.004389130440788687,0.003653249779004108,0.006476420534180479,True
PYRROLIDINE,WATER,31,0.00436822157167284,0.00848833131239694,0.005973459449948997,True
PYRROLIDINE,WATER,16,0.004707282869471305,0.007495923706607661,0.003317376114999316,True
SEC-BUTANOL,BENZENE,8,0.043062906561064464,0.011734950127435851,0.054435206514406545,False
SEC-BUTANOL,N-PENTANE,13,5.1992926540431466,0.055747102327096044,5.255039756370242,False
STYRENE,BENZALDEHYDE,11,0.016839449694183203,0.022480129993212375,0.005877734353844305,False
TERT-BUTANOL,BENZENE,10,0.01744768912232437,0.008605027198742454,0.023354319058530394,False
TERT-BUTYL CHLORIDE,METHYLCYCLOHEXANE,11,0.014572399421165767,0.015689138267867938,0.0029940515783085753,False
TERT-BUTYL CHLORIDE,N-HEPTANE,11,0.011968954131060252,0.01482541262203861,0.0028564584909783574,False
TERT-BUTYL CHLORIDE,TOLUENE,9,0.43452075221501324,0.4820485155848188,0.04752776336980552,False
TETRAHYDROFURAN,"1,2-DICHLOROETHANE",23,0.008561953295900782,0.013108669688546206,0.010637338715243643,False
TETRAHYDROFURAN,ACETONITRILE,23,0.010926722162414559,0.01841720879858518,0.011682362340989693,False
TETRAHYDROFURAN,CYCLOHEXANE,22,0.002488597594366661,0.00454710801883601,0.0022182264121871948,True
TETRAHYDROFURAN,CYCLOHEXANE,19,0.0017616374388499554,0.003267385502435564,0.0021394236564184523,True
TETRAHYDROFURAN,DEUTERIUM OXIDE,23,0.10866990191677592,0.11089795214140151,0.0034875131417388175,False
TETRAHYDROFURAN,DEUTERIUM OXIDE,21,0.03947008275781702,0.04133521455903678,0.0043456472012598085,False
TETRAHYDROFURAN,ETHYL ACETATE,14,0.0016727026666853077,0.0024507894417026936,0.00217861140288977,True
TETRAHYDROFURAN,ETHYL ACETATE,14,0.0013878797412616225,0.002333754225256152,0.0015759135035647988,True
TETRAHYDROFURAN,ISOPROPANOL,11,0.022695776154397586,0.030743517418552937,0.008047741264155375,False
TETRAHYDROFURAN,N-HEXANE,16,0.0018360938511658028,0.002954646707921985,0.003381574249565557,True
TETRAHYDROFURAN,N-HEXANE,16,0.0013997948140634304,0.002002522570370463,0.002469352528906767,True
TETRAHYDROFURAN,N-PROPANOL,10,0.02093245298196977,0.023485039140899566,0.0027504910966681196,False
TETRAHYDROFURAN,SULFOLANE,11,0.8082849532885775,0.8083546817108871,6.972842230936147e-05,False
TETRAHYDROFURAN,SULFOLANE,9,2.1341338628361073,2.163281075455086,0.029147212618978388,False
THIOPHENE,METHANOL,14,0.013609863575007933,0.006940406983819881,0.016921982143995644,False
THIOPHENE,METHANOL,14,0.025175208204114487,0.008012973368435044,0.02985878209776763,False
THIOPHENE,METHANOL,14,0.01714716108450295,0.0055454762878391906,0.020523898473381517,False
THIOPHENE,METHYLCYCLOHEXANE,22,0.002174478670112898,0.0043760124364608495,0.002262308331187625,True
TOLUENE,1-CHLOROHEXANE,13,0.0019940425363680517,0.0031268143484222783,0.0011896745966415677,True
TOLUENE,1-CHLOROHEXANE,16,0.001306190505190043,0.0022638906907085886,0.0009589940202129432,True
TOLUENE,3-METHYL-1-BUTANOL,14,0.031183477138670753,0.03667687347447855,0.008979346043707937,False
TOLUENE,3-METHYL-1-BUTANOL,15,0.026575759445644997,0.037513774999556763,0.011384793117140158,False
TOLUENE,3-METHYL-1-BUTANOL,11,0.012719109145488065,0.018351116043354213,0.006340894839791647,False
TOLUENE,ACETONITRILE,19,0.026216898788229318,0.006664847083960622,0.03196957034879457,False
TOLUENE,CHLOROBENZENE,11,0.0020530302218932416,0.003978346516390317,0.00210186065744503,True
TOLUENE,ISOPROPANOL,13,0.025743374294381244,0.016871911675631047,0.03230808615551341,False
TOLUENE,ISOPROPANOL,13,0.013858594024518864,0.015543893016526259,0.02136881540267625,False
TOLUENE,ISOPROPANOL,13,0.018574909744757,0.01764723745265634,0.023962549242498667,False
TOLUENE,M-XYLENE,15,0.009652005656365235,0.016370012094659065,0.007149283909339051,False
TOLUENE,M-XYLENE,9,0.00951227900151226,0.01709356078469511,0.007680813140476191,False
TOLUENE,M-XYLENE,9,0.009759397854268707,0.017751342939043308,0.007991945084774604,False
TOLUENE,METHYL ETHYL KETONE,26,0.0028463213692739436,0.001332363532757376,0.004167182498462202,True
TOLUENE,METHYL ISOBUTYL KETONE,26,0.0004604870396920802,0.0016942306974522434,0.001290340117808396,True
TOLUENE,METHYL N-PROPYL KETONE,25,0.00051686801266435,0.0017083968599435311,0.0021129970942140412,True
TOLUENE,N-BUTANOL,17,0.025860587438489978,0.035818541837648425,0.013711131803706134,False
TOLUENE,N-DECANE,11,0.014478006477266625,0.015222191805190334,0.0009545947379847565,False
TOLUENE,N-DECANE,10,0.08219354608462091,0.09511718149090073,0.012923635406279842,False
TOLUENE,N-DECANE,9,0.41911883077491613,0.45799236433756996,0.038873533562653904,False
TOLUENE,N-HEPTANE,9,0.008217950385023886,0.014572677255381247,0.02166599672456285,False
TOLUENE,N-HEPTANE,9,0.003010312266513222,0.006515643684931332,0.0072423488350785055,True
TOLUENE,N-HEPTANE,24,0.0032907595727988373,0.0023102473806423914,0.003951241762041607,True
TOLUENE,N-HEXANE,8,0.014500429823323537,0.0028487939324527162,0.01734922375577623,False
TOLUENE,N-OCTANE,10,0.003728885509300272,0.00737877665827624,0.0037475926269131847,True
TOLUENE,N-OCTANE,17,0.0020076315856230793,0.0038868191931546196,0.0019801998979436563,True
TOLUENE,N-PENTANOL,18,0.08644403968777715,0.09514010871906778,0.008696069031290611,False
TOLUENE,N-PENTANOL,20,0.04228428768117658,0.04927180552048045,0.007212118057820123,False
TOLUENE,N-PENTANOL,20,0.01948027428999928,0.024164732448167626,0.004764968305828938,False
TOLUENE,N-PENTANOL,20,0.007933839931454436,0.010519528007397885,0.002591535910509648,False
TOLUENE,N-PENTANOL,23,0.006502708830104385,0.009442276271452383,0.002994582383575714,True
TOLUENE,SULFOLANE,13,46935.962167550395,46935.9899432965,0.02793234666108622,False
